com.samsung.shealth.stress,6293007,8
create_sh_ver,start_time,custom,binning_data,tag_id,modify_sh_ver,update_time,create_time,max,min,score,algorithm,time_offset,deviceuuid,comment,pkg_name,end_time,datauuid
100032,2025-03-22 11:00:00.000,,432695b4-f872-fa0e-1dde-a56b3c6408e4.binning_data.json,10011,100032,2025-03-22 11:59:00.000,2025-03-22 11:21:00.000,96.0,0.0,19.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-22 11:59:00.000,432695b4-f872-fa0e-1dde-a56b3c6408e4,
100032,2025-03-22 12:00:00.000,,56cb7689-a861-985a-75bc-5c0f63d511e1.binning_data.json,10011,100032,2025-03-22 12:59:00.000,2025-03-22 12:11:00.000,99.0,0.0,11.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-22 12:59:00.000,56cb7689-a861-985a-75bc-5c0f63d511e1,
100032,2025-03-22 13:00:00.000,,32707350-fc25-da31-0ad0-55b30564c6c1.binning_data.json,10011,100032,2025-03-22 13:59:00.000,2025-03-22 13:14:00.000,67.0,0.0,10.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-22 13:59:00.000,32707350-fc25-da31-0ad0-55b30564c6c1,
100032,2025-03-22 14:00:00.000,,be903aad-05d0-99d8-4d64-20ae7ccf1631.binning_data.json,10011,100032,2025-03-22 14:59:00.000,2025-03-22 14:24:00.000,100.0,0.0,59.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-22 14:59:00.000,be903aad-05d0-99d8-4d64-20ae7ccf1631,
100032,2025-03-22 15:00:00.000,,9278a5ce-a233-f618-8627-5e84090b88c2.binning_data.json,10011,100032,2025-03-22 15:59:00.000,2025-03-22 15:23:00.000,100.0,0.0,54.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-22 15:59:00.000,9278a5ce-a233-f618-8627-5e84090b88c2,
100032,2025-03-22 16:00:00.000,,173eb193-e06e-914b-a713-937a070a305e.binning_data.json,10011,100032,2025-03-22 16:59:00.000,2025-03-22 16:59:00.000,94.0,0.0,43.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-22 16:59:00.000,173eb193-e06e-914b-a713-937a070a305e,
100032,2025-03-22 17:00:00.000,,8f9855c5-2d7f-cd6e-6cc7-ba37caa7d4e7.binning_data.json,10011,100032,2025-03-22 17:59:00.000,2025-03-22 17:00:00.000,100.0,0.0,50.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-22 17:59:00.000,8f9855c5-2d7f-cd6e-6cc7-ba37caa7d4e7,
100032,2025-03-22 18:00:00.000,,b64c00d3-68ab-cc52-bafe-02eb809fee1b.binning_data.json,10011,100032,2025-03-22 18:59:00.000,2025-03-22 18:24:00.000,84.0,0.0,12.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-22 18:59:00.000,b64c00d3-68ab-cc52-bafe-02eb809fee1b,
100032,2025-03-22 19:00:00.000,,5a7a0e32-9dde-48e6-38b8-cbbd455fd153.binning_data.json,10011,100032,2025-03-22 19:59:00.000,2025-03-22 19:59:00.000,57.0,0.0,12.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-22 19:59:00.000,5a7a0e32-9dde-48e6-38b8-cbbd455fd153,
100032,2025-03-22 20:00:00.000,,5c6fc343-1f2d-4a7a-c9de-129caf2cb54d.binning_data.json,10011,100032,2025-03-22 20:59:00.000,2025-03-22 20:56:00.000,44.0,0.0,4.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-22 20:59:00.000,5c6fc343-1f2d-4a7a-c9de-129caf2cb54d,
100032,2025-03-22 21:00:00.000,,a4c07425-32f1-536c-115b-f264e20d6128.binning_data.json,10011,100032,2025-03-22 21:17:00.000,2025-03-22 21:05:00.000,98.0,0.0,39.0,1,UTC+0100,MhLCbMNGdz,,com.sec.android.app.shealth,2025-03-22 21:17:00.000,a4c07425-32f1-536c-115b-f264e20d6128,
